id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,poblacion_total,renta_media_hogar,alquiler_medio_mes,tiene_gran_recinto,total_vut
497706,Peaceful apartment in Madrid Centre,2456671,José & María,Retiro,Jerónimos,40.40808,-3.68338,Entire home/apt,60.0,1,211,2021-03-28,2.02,3,260,118863,64787,950.0,0,40
499911,2 bedroom apartment downtown Madrid,2467212,Joël,Centro,Embajadores,40.41234,-3.70186,Entire home/apt,97.0,4,161,2020-09-30,1.6,1,258,141800,44958,825.0,1,218
502918,Cozy room in penthouse in Madrid's heart,2480913,Elvira,Centro,Cortes,40.41155,-3.69492,Private room,48.0,3,86,2020-04-07,1.43,1,0,141800,44958,825.0,1,218
506956,Precioso  apartamento  céntrico  en Madrid,1932547,Nieves,Ciudad Lineal,Concepción,40.44117,-3.64841,Entire home/apt,68.0,1,411,2021-03-31,6.51,1,138,230334,46937,735.75,0,133
507614,Malasaña: Amazing&extremely central 2BD flat,2501740,Moises&Cristina + Little Sophie&Eli,Centro,Universidad,40.42323,-3.70434,Entire home/apt,84.0,30,23,2020-01-05,0.22,5,364,141800,44958,825.0,1,218
510973,Habitación céntrica a 1 min de Plza Santa Ana,2517520,Ruben,Centro,Cortes,40.41412,-3.70057,Private room,46.0,2,4,2017-09-10,0.08,1,365,141800,44958,825.0,1,218
514917,"Nice room, nice flat",83531,Abdel,Latina,Puerta del Angel,40.40445,-3.7398,Private room,31.0,4,27,2018-07-27,0.26,2,363,251139,38078,651.95,0,68
515008,BIG BED & VERY NICE ROOM YELLOW.,2536524,Marina,San Blas - Canillejas,Arcos,40.42297,-3.61193,Private room,17.0,10,23,2021-04-10,0.22,4,319,168526,44468,735.0,1,18
515339,Cozy & central flat 35 m2 next to ROYAL PALACE,2538187,Pe,Centro,Palacio,40.4127,-3.7126,Entire home/apt,65.0,3,129,2020-03-01,2.04,1,0,141800,44958,825.0,1,218
518208,BIG BED & VERY NICE ORANGE ROOM.,2536524,Marina,San Blas - Canillejas,Arcos,40.42756,-3.61577,Private room,21.0,10,18,2019-12-31,0.18,4,349,168526,44468,735.0,1,18
518511,"Central, cheery, light, historic",1150912,Andrew,Centro,Embajadores,40.41012,-3.70484,Private room,40.0,2,8,2018-06-29,0.09,1,365,141800,44958,825.0,1,218
521329,Nice&perfect location singel room,2563986,Elena,Chamartín,Hispanoamérica,40.45591,-3.68773,Private room,20.0,7,0,,0.0,5,364,148093,79274,951.72,1,109
521367,Penthouse with terrace in SOL,2564339,Alfonso & Guillermo,Centro,Sol,40.4154,-3.70255,Entire home/apt,75.0,3,121,2020-08-10,1.15,14,99,141800,44958,825.0,1,218
522563,Beautiful loft in downtown Madrid,1652272,Xuan,Centro,Palacio,40.41152,-3.70991,Entire home/apt,76.0,2,91,2021-02-25,1.14,1,179,141800,44958,825.0,1,218
524003,NEXT TO PLAZA MAYOR STATELY BUILDNG,2576044,Angel,Centro,Embajadores,40.41327,-3.70223,Private room,65.0,2,379,2021-04-02,3.65,1,365,141800,44958,825.0,1,218
526162,Single room in shared flat. Central,2249249,David,Retiro,Pacífico,40.4057,-3.67605,Private room,19.0,2,1,2012-08-04,0.01,1,0,118863,64787,950.0,0,40
526513,Sol.  Your home in Madrid´s Heart,1134989,Óscar,Centro,Sol,40.41604,-3.70834,Entire home/apt,42.0,2,517,2021-03-10,4.81,1,169,141800,44958,825.0,1,218
529690,Architect's sunny La Latina retreat,1020814,Desconocido,Centro,Palacio,40.41004,-3.71233,Entire home/apt,100.0,2,13,2021-03-28,0.13,1,328,141800,44958,825.0,1,218
531677,Bright room in the Gran Via!!!!,2613319,David,Centro,Universidad,40.42286,-3.70236,Private room,34.0,2,523,2020-03-15,5.02,1,179,141800,44958,825.0,1,218
536574,Junior Rent,447969,Javier,Arganzuela,Delicias,40.39317,-3.69358,Entire home/apt,70.0,3,3,2015-10-14,0.04,1,0,158550,52857,850.0,0,121
537234,Single Naranja en casa de artista,2638528,Miguel,Arganzuela,Palos de Moguer,40.40108,-3.69113,Private room,25.0,1,19,2020-07-01,0.18,2,0,158550,52857,850.0,0,121
540937,MELROSEPIES apartment  A/C City Centre Free WIFI,2659070,Ana,Centro,Embajadores,40.40954,-3.70096,Entire home/apt,55.0,1,253,2021-02-08,2.37,3,174,141800,44958,825.0,1,218
541406,Enjoy madrid with all your family,2661721,Tony,Ciudad Lineal,Costillares,40.46905,-3.66637,Entire home/apt,300.0,5,0,,0.0,1,0,230334,46937,735.75,0,133
544736,SUNNY & EASY ACCESIBLE BEDROOM,1284868,Rocio,Chamartín,Hispanoamérica,40.45841,-3.67598,Private room,21.0,2,37,2021-03-31,0.39,3,311,148093,79274,951.72,1,109
545174,MADRID - MONCLOA,2680319,Paula,Chamberí,Gaztambide,40.43474,-3.71233,Entire home/apt,40.0,1,4,2015-06-30,0.04,1,0,141522,65174,998.75,0,60
547050,"LUMINOUS, cozy, next to Retiro Park",2690005,Ulia,Retiro,Ibiza,40.42159,-3.67713,Private room,43.0,5,1,2013-07-01,0.01,1,87,118863,64787,950.0,0,40
548353,Cozy at heart of Chamberi Madrid. 4,2695670,Den,Chamberí,Rios Rosas,40.44599,-3.70334,Entire home/apt,99.0,2,5,2019-03-17,0.16,1,365,141522,65174,998.75,0,60
548995,CHIC and CENTRAL apartment +WIFI,2673517,Sylvia,Retiro,Ibiza,40.419,-3.67774,Entire home/apt,90.0,5,148,2021-02-08,1.43,1,244,118863,64787,950.0,0,40
549664,SPACIOUS ROOM WITH BATHROOM,2702003,Arancha,Villa de Vallecas,Casco Histórico de Vallecas,40.37057,-3.61511,Private room,50.0,1,1,2015-04-21,0.01,1,180,127566,39836,695.0,0,9
552183,Nice apartment. historic center Mad,2713304,Belén,Centro,Cortes,40.41309,-3.69775,Private room,35.0,2,261,2020-09-09,2.44,1,364,141800,44958,825.0,1,218
560941,Serrano apartment,596469,Gabriel Avalos,Salamanca,Recoletos,40.42297,-3.69095,Entire home/apt,134.0,5,24,2020-11-23,0.26,25,241,147256,69147,969.21,0,79
565152,wonderful aparment in lavapies !!,2779192,Wanda,Centro,Embajadores,40.40683,-3.69932,Entire home/apt,37.0,2,171,2021-04-05,2.07,1,171,141800,44958,825.0,1,218
566241,LOVELY APARTMENT CLOSE TO REINA SOFIA MUSEUM,2785251,Susana,Centro,Embajadores,40.40913,-3.699,Entire home/apt,50.0,90,30,2014-03-04,0.29,2,0,141800,44958,825.0,1,218
568190,"Rooms to rent to students,tourists",2795931,Pilar,Latina,Puerta del Angel,40.41016,-3.72863,Private room,20.0,2,195,2019-03-07,1.92,1,0,251139,38078,651.95,0,68
570158,Stanza- Carina,2347489,Jeanet,Tetuán,Cuatro Caminos,40.447,-3.70291,Private room,20.0,7,34,2021-02-04,0.33,2,336,167776,45762,756.23,0,177
572048,Rooms to rent in a shared flat,1689652,Alfredo,Chamberí,Trafalgar,40.42993,-3.70339,Private room,30.0,3,0,,0.0,1,0,141522,65174,998.75,0,60
576487,"House in Barajas, close to AIRPORT andIFEMA",2312712,Pilar,Barajas,Casco Histórico de Barajas,40.4739,-3.57583,Entire home/apt,78.0,1,400,2021-03-31,3.86,1,236,50613,58405,825.74,1,17
578731,"CENTRIC, QUIET, BRIGHT APARTMENT.",2847013,Santiago,Centro,Universidad,40.42551,-3.70812,Entire home/apt,,2,338,2020-03-15,3.19,5,105,141800,44958,825.0,1,218
586726,Good Karma - Madrid Rio Penthouse,2566589,Ronit And Fred,Moncloa - Aravaca,Casa de Campo,40.42671,-3.72858,Entire home/apt,86.0,30,30,2016-08-18,0.33,2,173,126257,71711,900.49,1,24
588382,Apartment in the center of Madrid,2902269,Ane,Centro,Embajadores,40.41151,-3.70257,Entire home/apt,190.0,2,5,2014-05-19,0.06,1,0,141800,44958,825.0,1,218
588518,Penthouse with Stunning Balcony Near Plaza Mayor,2267893,Ana,Centro,Palacio,40.4158,-3.70962,Entire home/apt,165.0,4,56,2020-01-04,0.7,1,277,141800,44958,825.0,1,218
590710,Single/Double private room,2913511,Amparo,Usera,San Fermín,40.36701,-3.68667,Private room,50.0,7,57,2019-11-25,0.55,1,362,152937,34651,645.09,0,48
598771,Atocha Attic - Unbeatable Location,2678039,Miguel,Arganzuela,Palos de Moguer,40.40661,-3.6952,Entire home/apt,85.0,3,78,2020-03-17,0.83,1,363,158550,52857,850.0,0,121
599134,Cosy Plaza Mayor apartment in central Madrid,1567773,Lara,Centro,Sol,40.41596,-3.70846,Private room,33.0,30,7,2017-12-05,0.07,1,87,141800,44958,825.0,1,218
599885,ALEGRE Y LUMINOSA HABITACIÓN CENTRO,2214378,Noemi,Centro,Justicia,40.42397,-3.69721,Private room,25.0,2,146,2020-03-07,1.38,1,131,141800,44958,825.0,1,218
599977,CENTRAL STUDIO FLAT,2960080,Ivan & Pietro,Centro,Universidad,40.42675,-3.70683,Entire home/apt,37.0,2,407,2020-03-12,3.85,5,197,141800,44958,825.0,1,218
604150,El Rincón de Serrano,2990747,Raúl,Salamanca,Castellana,40.4312,-3.68502,Entire home/apt,110.0,30,2,2013-09-19,0.02,1,362,147256,69147,969.21,0,79
604632,habitacion luminosa madrid-centro,2993477,Luna,Tetuán,Berruguete,40.457,-3.70436,Private room,23.0,1,41,2020-01-01,0.57,3,365,167776,45762,756.23,0,177
605339,NiceStay_HighValue_Orange RoomWIFI,2783896,Ivaylo,Latina,Lucero,40.40743,-3.74293,Private room,14.0,3,174,2021-01-10,1.66,3,69,251139,38078,651.95,0,68
606923,Habitación+baño+cocina privada -Aravaca - Madrid,2581715,Myriam,Moncloa - Aravaca,Aravaca,40.45021,-3.78733,Private room,28.0,2,22,2020-11-22,0.77,2,76,126257,71711,900.49,1,24
607548,Attic with views and large Terrace,3010452,Aurora,Puente de Vallecas,San Diego,40.39366,-3.66535,Private room,45.0,2,3,2014-04-21,0.03,1,0,257924,32666,600.01,0,79
608742,Central and quiet.,3017315,Cristina,Centro,Palacio,40.41744,-3.70873,Entire home/apt,49.0,2,460,2021-04-06,4.34,5,76,141800,44958,825.0,1,218
610675,"Beautiful attic, best location.",2174652,María,Centro,Sol,40.41769,-3.69974,Entire home/apt,70.0,3,7,2015-08-17,0.07,1,0,141800,44958,825.0,1,218
616027,"Quiet room well located, Av.America",3053021,Sonia,Chamartín,Prosperidad,40.43922,-3.67574,Private room,23.0,1,74,2018-09-19,0.71,1,0,148093,79274,951.72,1,109
618576,Puerta del Sol - Palacio Real.,3017315,Cristina,Centro,Palacio,40.41771,-3.70925,Entire home/apt,76.0,2,301,2020-10-18,2.88,5,76,141800,44958,825.0,1,218
625566,DUPLEX AT MADRID CENTER WITH POOL,2773350,Ainhoa,Arganzuela,Acacias,40.40349,-3.70418,Entire home/apt,60.0,2,25,2017-01-02,0.27,1,0,158550,52857,850.0,0,121
628394,Luxurious Duplex (3 heights) in Sol,3121587,Pullover,Centro,Sol,40.4173,-3.70208,Entire home/apt,279.0,2,75,2020-05-11,0.71,3,104,141800,44958,825.0,1,218
631737,"Chamartin, Large, Warm, Calm & lux",3141727,Esther,Chamartín,Castilla,40.47143,-3.6748,Entire home/apt,75.0,3,1,2012-09-14,0.01,1,132,148093,79274,951.72,1,109
642863,"Malasaña, Madrid, private room",3214130,Gloria,Centro,Universidad,40.42245,-3.70504,Private room,46.0,4,46,2020-03-15,0.45,3,89,141800,44958,825.0,1,218
643471,CHEAP & NICE B&B IN MADRID CENTRE,3290138,Juan Jesus,Centro,Embajadores,40.41256,-3.70373,Private room,10.0,3,53,2018-05-16,0.58,2,0,141800,44958,825.0,1,218
644656,Room NEXT TO THE METRO!!,3226403,Lili,Ciudad Lineal,Pueblo Nuevo,40.42432,-3.6399,Private room,25.0,7,2,2021-02-07,0.11,3,365,230334,46937,735.75,0,133
647376,LA LATINA AMAZING NEIGHBORHOOD !!,1091014,Carlos Joaquín,Centro,Palacio,40.41163,-3.70822,Entire home/apt,58.0,30,16,2020-03-02,0.17,1,364,141800,44958,825.0,1,218
647891,Madrid Big large room 25m2,3249358,Daniel,Chamberí,Gaztambide,40.43188,-3.71386,Private room,40.0,2,57,2019-11-23,0.65,1,76,141522,65174,998.75,0,60
655514,Room for one or two people,3226403,Lili,Ciudad Lineal,Pueblo Nuevo,40.42432,-3.6399,Private room,30.0,1,0,,0.0,3,365,230334,46937,735.75,0,133
656520,"Studio in Lavapies , Madrid",1375487,Juan Carlos,Centro,Embajadores,40.40969,-3.70457,Entire home/apt,65.0,5,28,2020-03-08,0.27,1,74,141800,44958,825.0,1,218
659887,Habitación amplia y comoda centro Madrid,3329487,Nicolás,Retiro,Pacífico,40.40264,-3.68309,Private room,29.0,14,5,2018-12-30,0.08,2,364,118863,64787,950.0,0,40
663761,Habitacion con litera para 2 o 3,3352121,Fran&Joni,Villa de Vallecas,Casco Histórico de Vallecas,40.37093,-3.62298,Private room,23.0,1,4,2015-12-06,0.06,1,0,127566,39836,695.0,0,9
668753,Sunny bdm. One of Madrid best areas,3385307,Desconocido,Chamberí,Trafalgar,40.43287,-3.7007,Private room,46.0,4,82,2020-01-29,0.89,2,362,141522,65174,998.75,0,60
676566,Up to 4 people flat central Madrid,3317937,Desconocido,Retiro,Pacífico,40.40222,-3.68096,Entire home/apt,75.0,3,90,2020-10-23,0.89,1,1,118863,64787,950.0,0,40
678413,LOVELY & BOHEMIAN IN MADRID HEART,3451933,Andrea,Arganzuela,Acacias,40.40419,-3.70383,Entire home/apt,70.0,5,23,2019-10-25,0.22,1,363,158550,52857,850.0,0,121
680784,Habitacion Madrid Centro MUY BIEN SITUADO!,3466426,Pedro,Centro,Universidad,40.42136,-3.70541,Private room,48.0,3,7,2019-07-31,0.07,1,1,141800,44958,825.0,1,218
682889,"Charming attic, center of Madrid",150072,Esther,Centro,Embajadores,40.4064,-3.70898,Entire home/apt,90.0,3,0,,0.0,1,365,141800,44958,825.0,1,218
683208,Elegant & Confortable apartment in the center,9228673,Home At Homes,Salamanca,Lista,40.43189,-3.67793,Entire home/apt,280.0,5,54,2020-02-01,0.53,11,104,147256,69147,969.21,0,79
683969,I share my flat.Two bedroom.Women.,3487329,KMitocondria,Carabanchel,Puerta Bonita,40.37609,-3.74279,Entire home/apt,20.0,1,1,2015-08-26,0.01,1,0,278090,36350,650.0,0,85
684564,"ROYAL PALACE, OPERA, PLAZA MAYOR, LATINA, SOL",1941314,Xavier,Centro,Palacio,40.41747,-3.70979,Entire home/apt,108.0,3,137,2019-10-26,1.49,1,0,141800,44958,825.0,1,218
685152,house-hotel,3494012,Farah Maria,Hortaleza,Pinar del Rey,40.4696,-3.65012,Entire home/apt,182.0,2,77,2020-12-26,1.24,6,354,209178,61472,896.61,1,28
689099,Lujo a tu alcance,3357259,Mercedes,Ciudad Lineal,Costillares,40.47444,-3.67135,Private room,40.0,1,15,2017-12-22,0.15,1,0,230334,46937,735.75,0,133
691344,hab individual  en madrid,655088,Elsa,Arganzuela,Delicias,40.39992,-3.69537,Private room,20.0,2,73,2019-09-16,0.71,3,288,158550,52857,850.0,0,121
691458,Habitación doble  luminosa,655088,Elsa,Arganzuela,Delicias,40.40066,-3.69719,Private room,37.0,2,21,2018-10-21,0.29,3,365,158550,52857,850.0,0,121
692358,Amazing 11th floor with a/a for 8 people,3540348,Román,Villaverde,Los Angeles,40.36089,-3.69594,Entire home/apt,88.0,3,176,2021-02-19,1.71,6,179,172551,35011,600.0,0,17
692855,LOVELY APT AT THE CENTER: LA LATINA,3544353,Miguel,Centro,Palacio,40.41261,-3.7088,Entire home/apt,75.0,3,222,2020-01-04,2.16,1,106,141800,44958,825.0,1,218
694867,Tranquilo y cómodo apartamento en Madrid 5PAX,3540348,Román,Villaverde,Los Angeles,40.35701,-3.69643,Entire home/apt,70.0,3,162,2020-07-31,2.03,6,179,172551,35011,600.0,0,17
695909,Madrid Central Modern Apartment,3021792,Jose,Centro,Universidad,40.4256,-3.70436,Entire home/apt,141.0,2,216,2020-02-20,3.22,1,289,141800,44958,825.0,1,218
696928,alquilo habitación,3569462,Claudia,Salamanca,Lista,40.43003,-3.67429,Shared room,50.0,2,55,2020-03-01,0.98,2,365,147256,69147,969.21,0,79
697858,Cosy double room Madrid,3571619,Fernando,Tetuán,Bellas Vistas,40.45519,-3.706,Private room,35.0,1,47,2020-03-09,1.62,1,0,167776,45762,756.23,0,177
704155,Apartment  in the center of Madrid,3606346,Desconocido,Centro,Embajadores,40.41389,-3.70461,Entire home/apt,9142.0,3,248,2020-12-16,2.41,6,0,141800,44958,825.0,1,218
708275,"""Great Velazquez Apartment & Area""",2785251,Susana,Chamartín,El Viso,40.44374,-3.68161,Entire home/apt,50.0,270,5,2013-07-28,0.05,2,364,148093,79274,951.72,1,109
709208,Apartment in the heart of Madrid,3648882,Luz,Centro,Sol,40.41697,-3.70732,Entire home/apt,69.0,2,553,2020-03-17,5.33,1,198,141800,44958,825.0,1,218
710156,AIRPORT/IFEMA INDIVIDUAL BATHROOM,3654886,Sara,Barajas,Alameda de Osuna,40.4523,-3.59142,Private room,31.0,1,176,2019-08-09,1.7,3,44,50613,58405,825.74,1,17
716292,Just in the centre: Malasaña/Chueca,3691303,Paloma,Centro,Universidad,40.42616,-3.70263,Entire home/apt,81.0,10,76,2020-03-02,0.87,1,258,141800,44958,825.0,1,218
717313,Unique stylish near Royal Palace,3698406,Arman,Centro,Palacio,40.41222,-3.71365,Entire home/apt,85.0,2,163,2021-04-07,1.57,1,298,141800,44958,825.0,1,218
721377,40M2 LOFT GREAT FOR STUDENT 100M WF,3724500,Lucrecia,Fuencarral - El Pardo,Valverde,40.50069,-3.68994,Entire home/apt,50.0,7,30,2021-04-09,0.3,1,306,256037,62385,894.61,0,52
723088,LOVELY FLAT IN PLAZA DE CHUECA,2555202,Norah,Centro,Justicia,40.42536,-3.69887,Entire home/apt,75.0,3,159,2020-01-01,1.54,1,328,141800,44958,825.0,1,218
724700,"2 APT CENTRO MADRID, TIRSO DE MOLINA",3746437,Nuria,Centro,Embajadores,40.4107,-3.70253,Entire home/apt,89.0,30,32,2020-12-01,0.43,3,0,141800,44958,825.0,1,218
724901,Beautiful flat in Madrid Moncloa,3747503,Mariola,Chamberí,Vallehermoso,40.43998,-3.71405,Entire home/apt,150.0,365,0,,0.0,2,365,141522,65174,998.75,0,60
727588,"CENTRIC NEAR TO M30, 2 BEDROOMS",498646,Irma,Puente de Vallecas,San Diego,40.39368,-3.66975,Entire home/apt,44.0,30,22,2020-03-31,0.32,4,334,257924,32666,600.01,0,79
730347,APARTMENT FOR 6 PEOPLE LOCATED IN PLAZA MAYOR,3797913,Rocio,Centro,Sol,40.41534,-3.70757,Entire home/apt,140.0,2,159,2020-02-16,1.63,4,227,141800,44958,825.0,1,218
730502,APARTMENT FOR 6 PEOPLE LOCATED IN THE CITYCENTRE,3797913,Rocio,Centro,Palacio,40.41826,-3.71244,Entire home/apt,79.0,1,24,2019-11-24,0.31,4,333,141800,44958,825.0,1,218
730746,Beautiful flat in the center!,2425572,Jorge,Centro,Universidad,40.42881,-3.70401,Entire home/apt,130.0,3,64,2020-01-03,0.65,1,267,141800,44958,825.0,1,218
733365,A place for your accommodation,3821608,Charo,Chamberí,Arapiles,40.43653,-3.70421,Private room,27.0,2,50,2020-03-12,0.6,1,318,141522,65174,998.75,0,60
734053,Independent room for students,3825783,Elisa,Retiro,Ibiza,40.41731,-3.6731,Private room,50.0,30,4,2020-05-26,0.07,1,365,118863,64787,950.0,0,40
738837,"Agradable, funcional y luminoso (Tirso, La Latina)",3771869,Alix,Centro,Embajadores,40.40812,-3.70531,Entire home/apt,40.0,3,135,2021-04-04,1.48,1,48,141800,44958,825.0,1,218
743650,Habitación en Lavapies,2236658,Susana,Centro,Embajadores,40.41102,-3.70083,Private room,26.0,2,255,2020-02-03,2.57,1,364,141800,44958,825.0,1,218
745459,Bonita  habitación con doble cama,3591751,Fernando,Arganzuela,Acacias,40.40449,-3.70463,Private room,35.0,1,17,2016-09-24,0.21,5,1,158550,52857,850.0,0,121
745664,"WIFI B&B , BATH, TWO BEDS, CENTER, AWESOME.",3591751,Fernando,Arganzuela,Acacias,40.40449,-3.70463,Private room,35.0,2,395,2020-02-26,4.74,5,289,158550,52857,850.0,0,121
747873,Stylish apartment in the city center,1625657,Matias,Centro,Universidad,40.42329,-3.70833,Entire home/apt,69.0,1,263,2021-02-08,2.55,3,232,141800,44958,825.0,1,218
748854,Host family in the center of Madrid,1888816,Margarita,Arganzuela,Acacias,40.40333,-3.7025,Private room,18.0,5,149,2021-04-09,1.49,4,180,158550,52857,850.0,0,121
749957,Estudio en el Paseo del Pintor Rosa,124972,Luisa,Moncloa - Aravaca,Argüelles,40.42796,-3.72054,Entire home/apt,40.0,7,13,2019-07-15,0.13,4,270,126257,71711,900.49,1,24
750257,Holiday Estudio  Madrid Center,130907,Dana,Centro,Universidad,40.42057,-3.70486,Entire home/apt,75.0,5,23,2019-06-02,0.25,3,346,141800,44958,825.0,1,218
751527,Gran apartamento Plaza de España (ref. VT-2053),3951702,Juan Antonio,Centro,Universidad,40.42482,-3.71084,Entire home/apt,205.0,5,59,2020-03-16,0.61,1,362,141800,44958,825.0,1,218
751530,Downtown Apartment.PLAZA MAYOR.Wifi.Cozy.Cleansed.,3898452,Consuelo,Centro,Sol,40.41429,-3.70649,Entire home/apt,59.0,1,437,2020-03-15,4.25,2,361,141800,44958,825.0,1,218
752424,2br Apartment La Latina / Rastro,216570,Miguel,Centro,Embajadores,40.40687,-3.70917,Entire home/apt,110.0,3,114,2019-10-06,1.11,1,0,141800,44958,825.0,1,218
752515,WIFI. Big Bargain. Cosy. Charm. :),3438657,Áureo,Centro,Embajadores,40.41233,-3.70641,Entire home/apt,51.0,2,209,2019-01-11,2.04,2,319,141800,44958,825.0,1,218
752883,ALQUILO HABITACIÓN MUY LUMINOSA. MÍNIMO 6 MESES,3960415,Cristina,Latina,Puerta del Angel,40.40788,-3.73147,Private room,45.0,200,0,,0.0,1,358,251139,38078,651.95,0,68
754678,APARTMENT IN THE CENTRE OF MADRID.,3961468,Domingo,Centro,Cortes,40.41382,-3.69514,Entire home/apt,135.0,3,259,2021-01-03,2.58,1,330,141800,44958,825.0,1,218
755535,SINGLE BED & VERY NICE GREEN ROOM.,2536524,Marina,San Blas - Canillejas,Arcos,40.42761,-3.6158,Private room,21.0,10,16,2019-10-10,0.17,4,349,168526,44468,735.0,1,18
755587,Centro/Apartm/Plaza Mayor/Wifi/cozy,3898452,Consuelo,Centro,Palacio,40.41497,-3.70853,Entire home/apt,59.0,3,389,2021-03-24,3.83,2,319,141800,44958,825.0,1,218
756707,★THE GEM. Steps away from everywhere★,3983613,Raul,Centro,Sol,40.41805,-3.70848,Entire home/apt,71.0,2,174,2021-03-31,1.7,6,259,141800,44958,825.0,1,218
759575,Madrid center-Fuencarral pedestrian,690223,Alejandro,Centro,Justicia,40.42333,-3.69989,Entire home/apt,91.0,3,58,2019-09-26,0.6,1,66,141800,44958,825.0,1,218
760482,Dúplex-Penthouse Cuzco-Castellana Smart,4008643,Antonio : Smart Apartments Madrid,Tetuán,Castillejos,40.45989,-3.69472,Entire home/apt,163.0,2,92,2019-11-24,0.91,4,231,167776,45762,756.23,0,177
761095,Compostela Suites Madrid Airport / 2BD,4012305,Compostela,San Blas - Canillejas,Rejas,40.44791,-3.57918,Entire home/apt,85.0,1,36,2018-03-04,0.4,3,365,168526,44468,735.0,1,18
761098,Compostela Suites Madrid Aeropuerto,4012305,Compostela,San Blas - Canillejas,Rejas,40.44655,-3.58128,Entire home/apt,57.0,1,27,2021-04-11,0.43,3,1,168526,44468,735.0,1,18
761159,DOWNTOWN-APARTMENT-PLAZA MAYOR-COZY-WIFI-PARKING.,4012290,Alberto,Centro,Sol,40.41399,-3.70776,Entire home/apt,59.0,3,418,2021-02-28,4.06,2,318,141800,44958,825.0,1,218
761195,Compostela Suites Madrid Airport,4012305,Compostela,San Blas - Canillejas,Rejas,40.4483,-3.57965,Entire home/apt,57.0,1,202,2018-05-30,2.1,3,365,168526,44468,735.0,1,18
762701,Madrid Apartment Esparteros,378073,Alvaro,Centro,Sol,40.41522,-3.70414,Entire home/apt,105.0,3,40,2020-06-29,0.4,7,192,141800,44958,825.0,1,218
